-0.971316	-2.39895	-1.90676	-0.573913	-0.0790096	0.675439	
-1.1895	-1.9833	-3.0948	0.678953	0.0223359	-0.268719	
-0.576581	-1.6942	-1.26782	-0.601541	1.57766	-0.457179	
0.678449	-2.34975	-2.81729	0.371713	0.191767	-0.352539	
0.0495874	-1.91163	-2.00819	-0.0587823	-0.172949	0.613812	
0.328787	-4.07307	-3.16582	0.79346	0.189953	0.397042	
1.30798	-0.85671	-1.37828	0.00353891	-0.340362	-0.784929	
1.19861	-1.85347	-1.90148	-0.349314	0.39472	0.539266	
1.45603	-0.971009	-4.76899	-0.39179	-0.142673	-1.00449	
1.82703	-1.76613	-2.88483	0.165991	-0.495471	1.08378	
2.35393	-2.20731	0.136702	1.37205	0.651397	1.60714	
2.59116	-2.42191	-1.15567	-1.78029	0.716911	0.0377816	
1.86122	-2.77802	-2.33569	-0.81336	-1.97331	0.00628563	
-4.76776	0.786017	-3.36069	-0.249197	1.41798	-0.321354	
-4.83776	-1.25791	-2.23458	-1.48243	-0.271149	-0.216552	
-4.16959	-1.23058	-1.31123	-1.15483	-0.76037	0.640286	
-4.08559	-0.348559	-3.26792	0.304256	-0.851679	0.668719	
-2.42067	-1.08679	-2.72983	-0.569696	0.187371	-0.900195	
-2.65195	-1.26633	-1.49051	0.663443	-0.402957	0.115811	
-0.655626	-0.207307	-2.64956	0.117347	-1.90582	-1.2263	
-0.958983	-1.15442	-1.98027	0.295765	-0.461128	0.823478	
-1.24958	0.643051	-2.31657	0.359908	-1.02348	0.882761	
0.351362	-1.32846	-0.937915	-0.312404	-0.0103442	-1.4934	
-0.278293	-2.50119	-0.32151	-1.38131	0.168571	-0.390978	
-0.230841	0.144066	-1.77741	-1.2329	0.615475	0.248945	
0.819814	-0.567293	-3.73837	-1.9804	0.0398883	0.0768664	
2.29879	-0.542966	-1.58562	1.24979	-0.749209	1.08943	
2.23999	-1.67256	-1.86185	0.0653209	0.701709	-0.377948	
1.67142	0.0810277	-2.90159	1.5866	0.210214	1.20703	
2.25992	-0.758832	-2.6033	-0.125293	0.603237	-0.515095	
2.95599	0.255035	-2.78179	-1.63669	-0.815521	-1.48902	
2.9175	-1.58993	-2.63711	-0.0590782	-0.420193	0.233177	
3.62218	-0.406225	-2.73127	-1.58909	-1.30404	1.35393	
-2.6829	0.794161	-3.58459	0.553656	-1.29316	-0.48402	
-4.11346	2.10849	-0.0848544	-0.035686	-0.0811035	-0.933582	
-3.94315	-0.161482	-2.1259	0.269919	0.22569	-2.45637	
-2.3827	0.891163	-2.51368	-0.725943	0.442942	0.15611	
-1.90153	-0.0891211	-2.6535	0.187262	0.38541	-0.103137	
-3.01575	0.828098	-1.1027	1.39443	1.6864	0.482427	
-1.06118	1.15022	-1.43453	1.36047	-0.0482731	0.621802	
-2.10532	1.55155	-3.29159	0.0673405	-1.30706	-0.170718	
-1.6606	1.73477	-2.05326	1.69349	-0.166794	-0.0729326	
-1.77733	2.80784	-1.34891	-1.28901	0.823328	0.957116	
1.41322	0.317628	-1.90021	-0.151458	0.427698	1.24969	
0.356418	2.48377	-0.834252	-0.0553001	-0.174122	-0.034222	
0.786065	1.10498	-2.50308	0.18234	-0.14131	0.0355176	
1.55475	1.35083	-1.81221	-1.08538	-1.43348	0.305419	
3.28406	1.02175	-1.30524	0.352301	0.343977	-0.135187	
2.49108	2.0549	-1.64211	0.723606	-0.50922	1.63305	
3.94562	0.872007	-2.34223	0.363019	0.162031	0.0783901	
2.97856	0.678428	-0.398013	1.44834	0.724751	0.55544	
6.01181	1.95853	-1.62445	0.00488025	-0.379353	-0.371124	
2.63856	1.04808	-2.26284	-2.06189	-0.25657	-0.537372	
-5.44678	3.0299	-2.6341	1.20911	-0.618854	-0.648905	
-4.73552	4.8031	-2.25848	-1.32786	-0.020706	1.58578	
-5.12698	2.06074	-2.22668	1.61953	-1.36945	0.838826	
-3.40264	2.33632	-2.1961	0.544811	-1.90197	0.590617	
-4.12074	2.73016	-1.34871	1.44279	0.681836	0.0733087	
-2.94528	3.14719	-1.57191	-0.096344	0.677501	0.336232	
-2.46587	1.63561	-0.526742	-1.14189	0.669688	1.51658	
-2.3199	2.58756	-2.48251	0.578755	-1.15052	-0.998791	
-0.77519	3.14685	-3.76674	1.66465	-0.603955	-0.376219	
-1.56194	4.00941	-1.82511	1.45016	1.70549	-0.315536	
-1.50521	3.48642	-2.70149	-0.578635	1.75868	-0.863168	
-0.414106	4.15326	-4.1656	1.85918	1.31739	0.264883	
0.933352	3.19559	-1.54316	0.762079	-1.15734	-0.452211	
0.680376	5.13101	-1.21846	-0.429206	-1.73853	0.971604	
1.60765	2.20487	-1.11058	0.33674	-1.27027	2.27692	
2.0704	3.20835	-2.33766	0.495392	0.0532716	0.176089	
2.92654	3.13931	-1.53758	0.307403	0.326044	0.497619	
2.37466	4.04058	-1.61493	-0.110215	1.08896	0.220736	
4.25683	1.40479	-1.47788	-1.11289	-0.633428	-1.08857	
2.71831	5.01429	-2.22065	-2.18615	-0.333834	-0.350059	
-5.21177	-4.46799	-1.02155	-1.42153	-0.577836	-0.302374	
-4.61484	-3.08888	-0.142041	-0.769007	-0.176473	-0.0825889	
-3.9797	-4.24485	-0.327635	0.821473	-0.829426	-1.56646	
-3.07387	-4.04983	-0.805326	-0.742475	-0.3007	-0.991495	
-2.96781	-5.60263	-0.484457	1.3772	-0.331472	-0.110925	
-2.96547	-3.02538	-0.686759	0.505215	0.206725	-0.143412	
-3.20124	-4.85552	0.283912	0.168299	3.10805	0.384318	
-2.22639	-3.59269	-1.32536	0.265491	0.28085	0.689445	
-0.556791	-3.9704	-2.04789	-0.621067	0.784961	-0.339325	
-0.0141993	-3.91565	-0.529428	1.6078	-0.131717	-1.43038	
-0.692057	-4.54016	0.243007	0.191181	1.39874	-0.454984	
0.523624	-2.50966	-1.30362	0.487487	0.196894	0.152028	
-0.168618	-4.99268	-2.49461	-0.235097	-1.10222	-0.594131	
0.254521	-4.37238	-1.53578	0.280224	-0.95567	0.176	
1.22597	-3.96014	-0.147139	0.452562	0.403321	0.835988	
1.76351	-3.23976	0.315693	1.24482	-0.430616	-1.104	
1.98512	-4.71729	-0.296171	-0.573359	1.8462	0.185236	
3.26648	-3.41714	0.700035	1.47767	0.895494	-0.507611	
2.92656	-3.04383	-0.263286	-0.716606	1.88036	0.196734	
3.31974	-2.59248	-2.06577	0.201751	1.37107	-1.71872	
-4.27158	-2.20812	-2.19855	-0.503316	-0.522132	1.01097	
-3.7213	-0.705289	0.775363	0.166338	0.634814	-0.753048	
-3.87782	-1.91746	0.358451	-0.48545	-0.705962	-0.0748456	
-3.35314	-2.20396	-1.51365	-0.358943	-0.968859	0.447267	
-4.03363	-3.81441	-1.28815	-1.08884	0.126169	0.399017	
-2.73914	-2.03502	-0.325531	1.05097	-0.74442	-0.00464103	
-1.89312	-1.86044	0.461875	-0.00566461	0.430543	0.642425	
-2.1077	-2.49996	-1.05058	0.884091	-0.337193	-1.58358	
-0.324439	-3.15135	-1.38747	-0.97827	0.4346	-0.75567	
-1.88364	-2.78089	-0.0551663	-0.237895	-0.890512	-0.42273	
0.691494	-2.92811	-0.283789	0.575214	0.769811	1.45036	
0.581694	-0.175599	-1.06876	1.08489	0.982883	-0.379665	
0.320101	-3.21272	0.649026	0.735598	-2.24628	-1.19111	
1.15654	-0.947474	-0.111822	-0.131555	-0.25757	1.48386	
0.990583	-2.02936	0.0201478	0.459852	-0.532457	-0.51584	
1.5422	-1.68517	-0.912032	1.78556	-1.53741	0.480505	
3.40605	-2.32295	0.199004	-0.413294	1.09202	0.904573	
2.81692	-2.1949	1.08928	-0.705827	-0.165977	0.327274	
3.42631	-3.33834	-1.12674	0.0791386	-1.38964	-0.658422	
3.2103	-1.52317	-0.494648	1.07821	-0.129572	-1.8467	
-4.75766	-2.28053	-1.04526	0.185087	0.00101342	0.58793	
-5.23033	-0.362298	1.23555	0.503202	-1.57499	0.104724	
-3.0853	-0.404118	-0.990501	1.62907	-0.133536	-0.885244	
-2.65512	0.463793	-0.0736484	-0.682294	-1.19101	-0.454178	
-2.14421	-0.972569	-0.0557514	0.636136	-0.66522	0.374731	
-2.66528	-0.313598	0.772847	0.0237734	0.39871	1.70076	
-1.55183	-0.481814	0.72883	-0.149859	0.433564	-0.0924173	
-1.28042	-0.205495	-1.61751	0.774283	-0.22509	-0.37393	
-1.65553	-1.31638	-1.15165	-0.34208	0.972359	0.653703	
-1.65261	-0.0707227	-0.342049	-1.07459	1.25381	1.2473	
-1.00967	-0.972468	-0.0967015	-1.72753	-0.464524	1.60665	
0.0728817	-0.905476	-1.91043	1.70651	-0.100443	-1.04426	
1.45344	0.138304	-0.69342	0.545992	0.707476	-0.17422	
0.373925	0.997209	-0.141845	-0.619558	-0.822081	0.38227	
2.29275	-0.888616	-0.532871	-1.54897	0.0215487	1.66391	
4.3551	0.314975	-1.27503	0.537087	1.23904	0.42169	
3.10383	-1.03801	-1.47015	1.58206	1.21431	0.0447365	
3.4548	-0.0270773	-1.78407	1.72604	-0.472636	-0.286504	
3.30772	-0.310981	-0.341253	-0.0353689	-0.938613	-0.133728	
4.42013	-0.856389	-0.287063	-1.42264	-0.663374	1.9723	
-3.6871	1.22422	-0.394464	0.757872	-0.489806	-0.504323	
-4.81313	2.00017	1.06221	1.13586	0.218623	1.50844	
-3.56027	-0.019174	0.0836879	0.556734	0.544631	-0.755566	
-3.133	1.72103	0.300965	0.554917	0.644691	0.0644534	
-2.67377	-0.368634	-1.89391	-0.610022	0.834262	0.221522	
-1.85881	0.482299	0.774806	0.974153	-1.42766	3.5836	
-1.24991	1.11643	2.27622	-1.30148	0.732756	0.851967	
-1.98032	0.663489	-1.31774	1.03037	1.41924	-1.77754	
-0.456743	-0.654203	-1.14112	0.959136	-0.196538	1.10887	
-1.18024	1.31193	-0.424632	-0.189341	-0.78638	1.32285	
-0.490445	0.598185	-0.719037	0.935145	0.225371	1.04486	
-0.0860301	1.49394	-0.855146	0.693526	0.537698	-0.376405	
0.731444	0.851503	-1.26499	0.274085	2.126	-1.07772	
1.06465	1.82533	-0.278521	-0.713742	-1.55587	1.8368	
1.69265	0.675594	0.0700396	-0.0166356	0.435315	1.37927	
2.32332	1.45833	-0.742829	0.806784	1.09734	-1.60128	
3.79765	1.43351	-0.362877	-0.294264	0.782278	-0.0649806	
2.86536	2.27316	-0.293034	1.98034	-0.554177	-2.763	
4.19023	0.490271	-0.174741	-0.823426	0.201783	0.403398	
2.79769	2.65078	0.643213	-1.66212	-0.699488	0.692631	
-4.68785	3.58399	-1.72671	-0.768032	-0.248335	0.925959	
-5.58347	4.52838	-0.00291744	-1.84949	1.431	0.925377	
-4.89718	2.95257	0.34866	-0.531593	0.303014	-0.577314	
-3.86293	3.66757	-1.07425	-0.299953	-0.858248	-0.384577	
-4.01116	3.21942	-0.0926231	-1.87916	0.928738	0.818519	
-1.83518	2.31358	-0.217525	-0.56658	-1.22057	-1.55188	
-2.13172	1.87745	0.820973	-1.21142	-0.606931	-0.909396	
-0.890808	4.263	-0.964169	1.16185	1.48339	0.283189	
-0.909325	3.18376	-1.9168	-0.619495	0.602134	-0.161062	
-2.27966	3.7844	-0.971951	-0.843549	-1.52785	-1.26169	
-0.861592	2.43064	-0.71614	-1.2094	1.49621	-0.171952	
-0.912436	3.36374	-0.561672	-1.13768	-0.0860187	0.688192	
0.551241	1.82398	-1.58747	-0.0315633	-0.0811433	-0.35882	
0.250686	3.73084	-0.655905	0.010305	0.147312	-0.576051	
1.96441	2.77662	-0.106843	-1.60121	-1.36829	0.428756	
1.97703	3.20668	-1.1573	0.134615	0.872025	0.292393	
3.61229	2.17874	-1.16658	1.66633	-1.29228	-0.742781	
2.92316	3.48421	-0.260214	0.897249	2.48415	1.4997	
3.34865	2.67955	1.5965	0.647103	-1.29368	-0.830554	
3.7757	3.22214	-0.776356	1.2214	0.419006	-0.481897	
-3.70421	-3.92735	0.7801	-0.544613	2.44995	1.56652	
-3.9103	-2.87242	0.656649	1.41237	-0.761816	-0.473309	
-2.53865	-4.59619	1.01335	0.890274	-1.7471	-1.12301	
-2.62257	-3.6454	0.0633753	-0.618316	1.78512	-0.955516	
-2.84911	-5.84376	0.73995	0.864016	-0.13123	0.851278	
-2.91363	-2.55746	0.526454	0.293945	0.559625	0.0886073	
-1.49393	-4.62527	1.30982	1.76491	1.88605	-1.22634	
-2.03038	-2.90298	1.32143	1.7541	0.366242	-1.09628	
-1.80738	-3.70947	0.731235	0.475843	0.90509	0.705222	
-1.17064	-2.86606	0.65543	0.918272	-0.274114	-0.935888	
-0.554147	-5.03203	1.52164	-0.105022	0.218534	0.321667	
0.227525	-4.65503	0.70511	-0.197205	0.434457	0.598229	
-0.816252	-3.94661	1.02543	1.1016	-1.03698	-1.15612	
0.907769	-3.70028	2.53728	-0.208234	-1.20331	-0.118858	
2.02771	-3.92166	2.42864	0.654555	-0.569754	-0.157598	
1.20721	-3.80379	1.05105	-2.51829	0.27094	0.361576	
2.22835	-3.85722	1.16214	-0.753643	-0.698354	1.11364	
3.28634	-2.91359	2.33359	-0.545748	-0.504893	1.67522	
3.07147	-3.94159	1.66873	0.388283	-0.762568	2.20638	
4.01619	-4.1459	0.527565	-1.13011	-0.618628	0.25974	
-4.84567	-2.58124	1.18802	-1.73382	-1.06931	-1.03723	
-4.55651	-2.35003	2.12705	1.3556	-1.17667	-0.140924	
-3.07992	-3.40188	1.43211	-0.374472	0.622101	-0.463584	
-3.56724	-2.14856	1.54459	0.231664	-0.780481	0.267164	
-3.85751	-2.4368	-0.528278	0.310382	-0.669041	-0.509358	
-3.48333	-1.43711	2.35868	-0.425982	0.00809918	0.652456	
-1.34373	-2.29384	1.76411	0.391562	0.0493753	-2.69044	
-1.21083	-1.12781	1.62334	-0.0165262	1.97802	-0.323588	
-0.631574	-1.61913	0.872921	0.00343999	-0.116193	0.0837417	
-0.686286	-0.926982	2.65568	-0.091221	0.337788	-0.589048	
-0.0175435	-3.97253	1.67147	0.795237	0.0888918	0.0679645	
-0.87319	-3.4401	-0.201678	-1.68855	-1.57583	0.986286	
0.690668	-2.84988	1.70386	-1.08575	-0.435988	-0.111091	
0.660144	-1.96822	1.09382	-1.10803	0.272095	-0.163922	
1.52408	-2.58943	1.11107	-0.35814	0.146466	0.936731	
1.6518	-1.45577	0.702636	-0.487934	-0.997623	0.88379	
3.74407	-1.30469	0.540605	0.521234	0.740844	0.0105248	
2.20991	-1.48504	1.64526	-1.56442	1.01501	-2.17083	
4.27402	-3.60913	1.45534	-0.618811	-0.691261	0.118921	
2.68121	-1.10436	0.329591	-1.41959	0.460855	0.00423741	
-4.3639	-1.51063	1.39273	-1.55671	-0.489275	1.28557	
-5.35936	-0.661682	2.26138	-0.762986	-1.09165	0.252867	
-2.78284	-1.0657	1.65654	-0.136867	1.46896	-1.43307	
-3.26097	-0.0941616	1.79588	0.708117	0.986028	0.903882	
-2.96527	-1.54407	0.626851	0.526327	-2.77628	0.3637	
-4.49049	0.133377	1.96654	0.0152055	-0.484832	-0.360262	
-1.94664	-1.69466	2.39627	0.0733917	0.0778716	-0.232995	
-2.38943	0.65244	1.72894	-0.21964	0.659561	-0.786345	
-0.278822	-0.452735	0.844739	0.889165	0.644111	-1.2862	
-0.964982	0.107774	1.78016	-0.256181	-0.30617	-1.1059	
0.153182	-1.39718	0.162484	-0.561885	0.346128	0.321312	
0.0228885	-0.34133	-0.21757	-0.0738147	0.12616	1.24935	
0.618009	-0.0031928	0.557177	-1.43679	0.922757	0.981905	
1.24458	0.889853	0.958228	-0.888182	-0.376788	-0.962501	
0.885703	-0.881543	1.1607	-1.28631	-1.38986	0.209219	
1.90345	-0.336331	0.337067	-0.0584913	0.578331	-1.44303	
2.73626	0.367791	0.76737	-0.266939	1.06221	-0.308652	
1.41607	0.496281	2.64039	-1.72115	1.37017	-1.69503	
4.13464	-1.50368	2.98915	0.946159	-0.768294	0.422581	
3.03113	1.35663	0.570063	-0.38871	1.05068	0.19515	
-4.91048	0.885134	1.18658	0.212946	-0.00459392	-0.64058	
-4.78176	1.14798	2.54007	-1.3616	-0.841114	0.936827	
-3.38922	0.894939	2.10331	1.45623	0.710941	1.54065	
-4.08051	1.31725	0.746419	1.03646	2.03592	0.6069	
-3.89142	0.377152	1.10335	0.12421	0.382555	0.330348	
-2.2382	1.64923	1.9638	0.719164	-0.617288	0.794776	
-2.6581	0.763578	2.91106	2.1147	0.566878	-0.666651	
-1.21387	1.37874	0.792925	1.35125	0.194285	-1.03821	
-0.778621	0.374469	0.234787	0.0835099	-0.275423	-0.0546491	
0.134061	0.859309	1.04222	-0.933443	0.77919	-0.203266	
0.558339	1.97398	0.899373	-1.21164	-1.15192	-0.092232	
-0.27796	1.82189	1.6024	-0.662796	-0.0191816	-0.329817	
-0.272177	1.67771	0.143959	0.56541	0.259371	-0.981355	
0.406306	2.3603	2.38402	0.0819764	-0.285051	0.878591	
2.03815	1.70372	0.475312	1.34762	1.07072	0.392384	
1.25217	1.47397	1.82858	-0.202542	1.40229	-0.172666	
2.29112	1.03731	1.56933	-0.574091	0.196808	0.556368	
1.36218	2.70741	0.923051	0.42922	0.520686	-0.547201	
3.04051	0.317219	1.93136	-1.05883	1.06812	0.250378	
3.10282	1.67003	2.00787	0.649062	-1.1579	0.614494	
-4.11015	1.72148	1.99123	1.03622	-1.43544	2.36973	
-4.61172	3.65628	1.55247	-1.19264	1.23258	0.0723211	
-3.25377	1.91952	1.31979	-0.571511	0.631431	0.252692	
-3.9235	2.62567	0.976609	0.978829	0.523445	0.335986	
-2.94621	0.864152	0.889533	-0.348566	-0.379066	-0.628109	
-3.49224	3.55374	1.33872	-0.957897	-0.288723	0.845615	
-1.78604	2.93149	1.16493	0.608694	-0.249959	0.851112	
-1.83383	3.36175	0.206289	0.534617	-0.550571	-0.714375	
-0.961404	2.44967	0.454307	-1.37844	-1.43107	0.26695	
-1.32692	3.31149	2.1312	-0.437279	-0.718314	0.655589	
-0.454185	1.61515	2.58879	-0.851131	-1.18493	0.729092	
0.0137371	2.77227	0.354185	0.483999	0.869761	1.86738	
1.07304	3.75594	0.240445	0.368269	-0.925774	-2.18994	
0.374013	2.81157	1.37023	0.198923	-0.221847	-0.977266	
2.33407	2.3707	1.4724	-0.224405	0.0487662	0.156422	
1.02856	3.88221	1.52379	0.854688	-1.26982	0.0685392	
1.88581	3.58929	0.930814	1.18256	0.144525	0.756661	
2.3881	3.52003	1.89822	-1.31557	0.292144	0.370406	
2.46587	2.59287	2.58478	-1.56104	0.885093	-0.676824	
3.06066	3.61319	1.01375	0.412448	-0.0632277	0.427394	
-4.38041	-4.51632	3.72336	0.0521668	0.798782	-0.654871	
-3.65817	-4.00688	3.30026	2.122	-0.935777	-2.02792	
-3.19194	-4.78774	3.65595	-0.12228	0.103494	1.16424	
-2.59349	-4.0533	2.8678	-0.520865	-1.15175	0.212823	
-1.55351	-3.72236	3.02475	-0.169875	-1.64749	0.618259	
